,CD_GEOCODM,NM_MUNICIP,LONG,LAT,ALT,geopoint
3214,330270,MARIC�,"-42,819824114827","-22,916955337401","7,515839","-22.916955337401,-42.819824114827"
3215,330280,MENDES,"-43,7214868876952","-22,5174226018979","456,99065","-22.5174226018979,-43.7214868876952"
3216,330285,MESQUITA,"-43,4292237631069","-22,768087922635","20,705623","-22.768087922635,-43.4292237631069"
3217,330290,MIGUEL PEREIRA,"-43,4746761214594","-22,4554266084252","644,403751","-22.4554266084252,-43.4746761214594"
3218,330300,MIRACEMA,"-42,1984114071903","-21,4111632991603","149,013945","-21.4111632991603,-42.1984114071903"
3219,330310,NATIVIDADE,"-41,9764403133446","-21,0437569889655","183,598833","-21.0437569889655,-41.9764403133446"
3220,330320,NIL�POLIS,"-43,4166099808637","-22,8075142239115","19,134004","-22.8075142239115,-43.4166099808637"
3221,330330,NITER�I,"-43,0758231672735","-22,8964523851273","117,78365","-22.8964523851273,-43.0758231672735"
3222,330340,NOVA FRIBURGO,"-42,5327712629633","-22,2864614591961","856,34728","-22.2864614591961,-42.5327712629633"
3223,330350,NOVA IGUA�U,"-43,4503453299191","-22,7598348262648","33,695099","-22.7598348262648,-43.4503453299191"
3224,330360,PARACAMBI,"-43,7093845630292","-22,6097271620663","55,798644","-22.6097271620663,-43.7093845630292"
3225,330370,PARA�BA DO SUL,"-43,2895444648457","-22,1619815421833","289,102675","-22.1619815421833,-43.2895444648457"
3226,330380,PARATY,"-44,7108585020174","-23,2194136073409","2,817025","-23.2194136073409,-44.7108585020174"
3227,330385,PATY DO ALFERES,"-43,4248709167338","-22,4274146332335","593,561946","-22.4274146332335,-43.4248709167338"
3228,330390,PETR�POLIS,"-43,177336576675","-22,5105986119618","829,429386","-22.5105986119618,-43.177336576675"
3229,330395,PINHEIRAL,"-44,0003545569539","-22,5156739857918","373,952943","-22.5156739857918,-44.0003545569539"
3230,330400,PIRA�,"-43,8993511857657","-22,6287569098054","384,700578","-22.6287569098054,-43.8993511857657"
3231,330410,PORCI�NCULA,"-42,0401563585052","-20,9626076269766","195,212377","-20.9626076269766,-42.0401563585052"
3232,330411,PORTO REAL,"-44,2969007349911","-22,432948423821","387,461775","-22.432948423821,-44.2969007349911"
3233,330412,QUATIS,"-44,2627113015842","-22,409918661677","406,136301","-22.409918661677,-44.2627113015842"
3234,330414,QUEIMADOS,"-43,5556695470827","-22,7174304900919","33,150256","-22.7174304900919,-43.5556695470827"
3235,330415,QUISSAM�,"-41,4725094000999","-22,1066401655146","9,0302","-22.1066401655146,-41.4725094000999"
3236,330420,RESENDE,"-44,4436134229207","-22,4711835861228","400,771136","-22.4711835861228,-44.4436134229207"
3237,330430,RIO BONITO,"-42,6259978411627","-22,7112715025702","70,09365","-22.7112715025702,-42.6259978411627"
3238,330440,RIO CLARO,"-44,1394056377073","-22,7317268340485","458,132912","-22.7317268340485,-44.1394056377073"
3239,330450,RIO DAS FLORES,"-43,5764329481335","-22,171862243836","549,961025","-22.171862243836,-43.5764329481335"
3240,330452,RIO DAS OSTRAS,"-41,9369671271608","-22,523941185805","8,977104","-22.523941185805,-41.9369671271608"
3241,330455,RIO DE JANEIRO,"-43,2278751249952","-22,8766521181865","11,804057","-22.8766521181865,-43.2278751249952"
3242,330460,SANTA MARIA MADALENA,"-42,0144449928315","-21,9660944706772","859,381865","-21.9660944706772,-42.0144449928315"
3243,330470,SANTO ANT�NIO DE P�DUA,"-42,1779115574882","-21,5359771209445","133,083444","-21.5359771209445,-42.1779115574882"
3244,330475,S�O FRANCISCO DE ITABAPOANA,"-41,1177197285798","-21,4801381322882","17,857956","-21.4801381322882,-41.1177197285798"
3245,330480,S�O FID�LIS,"-41,7555923123358","-21,6436265466279","31,054661","-21.6436265466279,-41.7555923123358"
3246,330490,S�O GON�ALO,"-43,0323350619648","-22,8295473130261","26,36666","-22.8295473130261,-43.0323350619648"
3247,330500,S�O JO�O DA BARRA,"-41,050348145484","-21,6404577523792","8,131209","-21.6404577523792,-41.050348145484"
3248,330510,S�O JO�O DE MERITI,"-43,3718846030395","-22,802330808634","15,555585","-22.802330808634,-43.3718846030395"
3249,330513,S�O JOS� DE UB�,"-41,9412319414458","-21,3602211097574","157,440842","-21.3602211097574,-41.9412319414458"
3250,330515,S�O JOS� DO VALE DO RIO PRETO,"-42,9233683013341","-22,1497395104903","610,999696","-22.1497395104903,-42.9233683013341"
3251,330520,S�O PEDRO DA ALDEIA,"-42,1035286701542","-22,8372031947556","10,637049","-22.8372031947556,-42.1035286701542"
3252,330530,S�O SEBASTI�O DO ALTO,"-42,1302196784864","-21,9544634108549","614,78664","-21.9544634108549,-42.1302196784864"
3253,330540,SAPUCAIA,"-42,9141753604676","-21,9939558651925","214,685899","-21.9939558651925,-42.9141753604676"
3254,330550,SAQUAREMA,"-42,4966940500338","-22,9311274159959","5,727573","-22.9311274159959,-42.4966940500338"
3255,330555,SEROP�DICA,"-43,7019252211618","-22,7430110680241","41,367727","-22.7430110680241,-43.7019252211618"
3256,330560,SILVA JARDIM,"-42,3898259273538","-22,6543301984185","14,531396","-22.6543301984185,-42.3898259273538"
3257,330570,SUMIDOURO,"-42,6786255811119","-22,0506694108347","358,196863","-22.0506694108347,-42.6786255811119"
3258,330575,TANGU�,"-42,7211719484129","-22,7339374343164","29,266996","-22.7339374343164,-42.7211719484129"
3259,330580,TERES�POLIS,"-42,9629567139024","-22,4090049455632","931,835337","-22.4090049455632,-42.9629567139024"
3260,330590,TRAJANO DE MORAES,"-42,0548152486202","-22,0613797048486","665,684587","-22.0613797048486,-42.0548152486202"
3261,330600,TR�S RIOS,"-43,2116094443354","-22,1174480009517","274,132212","-22.1174480009517,-43.2116094443354"
3262,330610,VALEN�A,"-43,7048436783271","-22,2447194311794","550,859022","-22.2447194311794,-43.7048436783271"
3263,330615,VARRE-SAI,"-41,8632953882988","-20,9292976638709","808,027575","-20.9292976638709,-41.8632953882988"
3264,330620,VASSOURAS,"-43,6638740245132","-22,4090075730264","436,12343","-22.4090075730264,-43.6638740245132"
3265,330630,VOLTA REDONDA,"-44,0935218846871","-22,5099676007978","377,256673","-22.5099676007978,-44.0935218846871"
3266,350010,ADAMANTINA,"-51,0733647495818","-21,68831148","451,118802","-21.68831148,-51.0733647495818"
3267,350020,ADOLFO,"-49,6497214255596","-21,232729777348","425,392149","-21.232729777348,-49.6497214255596"
3268,350030,AGUA�,"-46,9796931092697","-22,059684","662,483019","-22.059684,-46.9796931092697"
3269,350040,�GUAS DA PRATA,"-46,7167667096261","-21,934829","832,914854","-21.934829,-46.7167667096261"
3270,350050,�GUAS DE LIND�IA,"-46,6317788359222","-22,4738220361707","893,169931","-22.4738220361707,-46.6317788359222"
3271,350055,�GUAS DE SANTA B�RBARA,"-49,2386077671316","-22,869149409425","606,942142","-22.869149409425,-49.2386077671316"
3272,350060,�GUAS DE S�O PEDRO,"-47,8839747409776","-22,5973395538539","515,235343","-22.5973395538539,-47.8839747409776"
3273,350070,AGUDOS,"-48,9901562879424","-22,474037","601,384374","-22.474037,-48.9901562879424"
3274,350075,ALAMBARI,"-47,8935883872336","-23,5538988926706","609,659349","-23.5538988926706,-47.8935883872336"
3275,350080,ALFREDO MARCONDES,"-51,4129380665063","-21,9527411236002","414,1973","-21.9527411236002,-51.4129380665063"
3276,350090,ALTAIR,"-49,0601107542409","-20,523304881604","555,868429","-20.523304881604,-49.0601107542409"
3277,350100,ALTIN�POLIS,"-47,3732802928901","-21,0245826445728","904,241776","-21.0245826445728,-47.3732802928901"
3278,350110,ALTO ALEGRE,"-50,1635967960874","-21,5816894572053","502,664163","-21.5816894572053,-50.1635967960874"
3279,350115,ALUM�NIO,"-47,2590569184704","-23,5333730478469","782,165067","-23.5333730478469,-47.2590569184704"
3280,350120,�LVARES FLORENCE,"-49,91118481249","-20,3198762474474","459,585417","-20.3198762474474,-49.91118481249"
3281,350130,�LVARES MACHADO,"-51,4687972730125","-22,077778995","477,329381","-22.077778995,-51.4687972730125"
3282,350140,�LVARO DE CARVALHO,"-49,720609020316","-22,0763746340434","614,581895","-22.0763746340434,-49.720609020316"
3283,350150,ALVINL�NDIA,"-49,7630330293599","-22,4450101515788","666,514939","-22.4450101515788,-49.7630330293599"
3284,350160,AMERICANA,"-47,3303629263814","-22,7408835","550,365785","-22.7408835,-47.3303629263814"
3285,350170,AM�RICO BRASILIENSE,"-48,1066045618439","-21,7300365","730,216185","-21.7300365,-48.1066045618439"
3286,350180,AM�RICO DE CAMPOS,"-49,7270268374496","-20,2964019435983","449,160559","-20.2964019435983,-49.7270268374496"
3287,350190,AMPARO,"-46,7650856904637","-22,6993886263407","673,429817","-22.6993886263407,-46.7650856904637"
3288,350200,ANAL�NDIA,"-47,6607664159226","-22,1287854993409","659,557801","-22.1287854993409,-47.6607664159226"
3289,350210,ANDRADINA,"-51,3788477947637","-20,901463515","392,017336","-20.901463515,-51.3788477947637"
3290,350220,ANGATUBA,"-48,406759616493","-23,483987","628,28643","-23.483987,-48.406759616493"
3291,350230,ANHEMBI,"-48,126926830643","-22,786320939625","460,916956","-22.786320939625,-48.126926830643"
3292,350240,ANHUMAS,"-51,386074423278","-22,2932371758311","469,752456","-22.2932371758311,-51.386074423278"
3293,350250,APARECIDA,"-45,2294293380918","-22,848154","582,260434","-22.848154,-45.2294293380918"
3294,350260,APARECIDA D'OESTE,"-50,8856157061664","-20,4508453725492","423,246105","-20.4508453725492,-50.8856157061664"
3295,350270,APIA�,"-48,8486599046398","-24,513316","925,853774","-24.513316,-48.8486599046398"
3296,350275,ARA�ARIGUAMA,"-47,0715476361902","-23,4300408481693","710,676513","-23.4300408481693,-47.0715476361902"
3297,350280,ARA�ATUBA,"-50,4392260727526","-21,205476","403,101822","-21.205476,-50.4392260727526"
3298,350290,ARA�OIABA DA SERRA,"-47,5872429386271","-23,5073197972187","625,457703","-23.5073197972187,-47.5872429386271"
3299,350300,ARAMINA,"-47,7860130410377","-20,0899442071251","625,034005","-20.0899442071251,-47.7860130410377"
3300,350310,ARANDU,"-49,0509758715375","-23,1334071156444","633,061148","-23.1334071156444,-49.0509758715375"
3301,350315,ARAPE�,"-44,4481065567943","-22,6747987232725","518,546929","-22.6747987232725,-44.4481065567943"
3302,350320,ARARAQUARA,"-48,1744399375437","-21,7903595","673,072594","-21.7903595,-48.1744399375437"
3303,350330,ARARAS,"-47,3858295274694","-22,3570865196587","635,498215","-22.3570865196587,-47.3858295274694"
3304,350335,ARCO-�RIS,"-50,4649108682641","-21,7739140250212","440,993729","-21.7739140250212,-50.4649108682641"
3305,350340,AREALVA,"-48,9204148013707","-22,0247674993088","447,9803","-22.0247674993088,-48.9204148013707"
3306,350350,AREIAS,"-44,6994320050905","-22,5821938858719","534,092021","-22.5821938858719,-44.6994320050905"
3307,350360,AREI�POLIS,"-48,6655945584847","-22,6739404491646","649,234684","-22.6739404491646,-48.6655945584847"
3308,350370,ARIRANHA,"-48,7883365641079","-21,1861274429159","590,623419","-21.1861274429159,-48.7883365641079"
3309,350380,ARTUR NOGUEIRA,"-47,1643011502677","-22,5713430104766","650,223458","-22.5713430104766,-47.1643011502677"
3310,350390,ARUJ�,"-46,3204896001138","-23,3958267409999","788,826223","-23.3958267409999,-46.3204896001138"
3311,350395,ASP�SIA,"-50,7269626714191","-20,158189985895","403,52067","-20.158189985895,-50.7269626714191"
3312,350400,ASSIS,"-50,41751004","-22,66283502","562,425632","-22.66283502,-50.41751004"
3313,350410,ATIBAIA,"-46,5550625006743","-23,116308","807,988014","-23.116308,-46.5550625006743"
3314,350420,AURIFLAMA,"-50,5539593332149","-20,6873348994576","480,847265","-20.6873348994576,-50.5539593332149"
3315,350430,AVA�,"-49,3368150411834","-22,1567721162872","489,502391","-22.1567721162872,-49.3368150411834"
3316,350440,AVANHANDAVA,"-49,9426973011876","-21,4608705607152","429,495339","-21.4608705607152,-49.9426973011876"
3317,350450,AVAR�,"-48,9232631943567","-23,1031935","769,664358","-23.1031935,-48.9232631943567"
3318,350460,BADY BASSITT,"-49,4485737092932","-20,9185637795998","529,204066","-20.9185637795998,-49.4485737092932"
3319,350470,BALBINOS,"-49,3564734994135","-21,9015237820312","469,659756","-21.9015237820312,-49.3564734994135"
3320,350480,B�LSAMO,"-49,5793276900247","-20,7382637781816","545,220337","-20.7382637781816,-49.5793276900247"
3321,350490,BANANAL,"-44,3233301289908","-22,6826159993241","449,848105","-22.6826159993241,-44.3233301289908"
3322,350500,BAR�O DE ANTONINA,"-49,5660638969023","-23,6271105197246","570,638228","-23.6271105197246,-49.5660638969023"
3323,350510,BARBOSA,"-49,9539885165489","-21,2590259219708","395,813863","-21.2590259219708,-49.9539885165489"
3324,350520,BARIRI,"-48,7415247712398","-22,071978","435,446426","-22.071978,-48.7415247712398"
3325,350530,BARRA BONITA,"-48,5632292275695","-22,4911455","472,063303","-22.4911455,-48.5632292275695"
3326,350535,BARRA DO CHAP�U,"-49,0271391368039","-24,471425999288","773,93357","-24.471425999288,-49.0271391368039"
3327,350540,BARRA DO TURVO,"-48,5023434527708","-24,7593866560173","153,957954","-24.7593866560173,-48.5023434527708"
3328,350550,BARRETOS,"-48,5673778394551","-20,558455515","537,663597","-20.558455515,-48.5673778394551"
3329,350560,BARRINHA,"-48,1628135185261","-21,1917435","512,965242","-21.1917435,-48.1628135185261"
3330,350580,BASTOS,"-50,7348708618954","-21,92103747","453,599603","-21.92103747,-50.7348708618954"
3331,350590,BATATAIS,"-47,5861067268683","-20,8919295","865,736701","-20.8919295,-47.5861067268683"
3332,350600,BAURU,"-49,0830008670904","-22,3251225","510,088466","-22.3251225,-49.0830008670904"
3333,350610,BEBEDOURO,"-48,4773621747017","-20,94981552","564,735362","-20.94981552,-48.4773621747017"
3334,350620,BENTO DE ABREU,"-50,8118522148056","-21,2691080212024","432,32479","-21.2691080212024,-50.8118522148056"
3335,350630,BERNARDINO DE CAMPOS,"-49,4740434846817","-23,0135530040032","698,077812","-23.0135530040032,-49.4740434846817"
3336,350640,BILAC,"-50,4811104805001","-21,4025711351917","439,425715","-21.4025711351917,-50.4811104805001"
3337,350650,BIRIGUI,"-50,339328516987","-21,2923922882494","414,402441","-21.2923922882494,-50.339328516987"
3338,350660,BIRITIBA-MIRIM,"-46,0412122248146","-23,5710333875","778,677502","-23.5710333875,-46.0412122248146"
3339,350670,BOA ESPERAN�A DO SUL,"-48,3905969069851","-21,9924841634404","477,67314","-21.9924841634404,-48.3905969069851"
3340,350680,BOCAINA,"-48,5204936243826","-22,1339225456857","571,998735","-22.1339225456857,-48.5204936243826"
3341,350690,BOFETE,"-48,2600330588198","-23,1025199999814","568,311849","-23.1025199999814,-48.2600330588198"
3342,350700,BOITUVA,"-47,6714734979741","-23,2819440034999","643,459614","-23.2819440034999,-47.6714734979741"
3343,350710,BOM JESUS DOS PERD�ES,"-46,4664928426292","-23,1308374287389","758,371122","-23.1308374287389,-46.4664928426292"
3344,350715,BOM SUCESSO DE ITARAR�,"-49,1437619226039","-24,3182628407156","965,026729","-24.3182628407156,-49.1437619226039"
3345,350720,BOR�,"-50,5448809992209","-22,2701171066814","464,727506","-22.2701171066814,-50.5448809992209"
3346,350730,BORAC�IA,"-48,7792182831576","-22,1932056543658","484,736923","-22.1932056543658,-48.7792182831576"
3347,350740,BORBOREMA,"-49,072640247934","-21,6215379942474","414,405682","-21.6215379942474,-49.072640247934"
3348,350745,BOREBI,"-48,9715958405052","-22,5678331168654","602,884414","-22.5678331168654,-48.9715958405052"
3349,350750,BOTUCATU,"-48,4412893843504","-22,8883815","818,475551","-22.8883815,-48.4412893843504"
3350,350760,BRAGAN�A PAULISTA,"-46,5423333739798","-22,9568955","865,334635","-22.9568955,-46.5423333739798"
3351,350770,BRA�NA,"-50,3181656103264","-21,5010212084555","464,43021","-21.5010212084555,-50.3181656103264"
3352,350775,BREJO ALEGRE,"-50,187258508288","-21,166128499364","398,354315","-21.166128499364,-50.187258508288"
3353,350780,BRODOWSKI,"-47,6563979568538","-20,9901403801924","863,033516","-20.9901403801924,-47.6563979568538"
3354,350790,BROTAS,"-48,1268333241157","-22,286516985","643,2801","-22.286516985,-48.1268333241157"
3355,350800,BURI,"-48,5974149737978","-23,7993814189726","602,694777","-23.7993814189726,-48.5974149737978"
3356,350810,BURITAMA,"-50,1492812527853","-21,0670395669022","399,172299","-21.0670395669022,-50.1492812527853"
3357,350820,BURITIZAL,"-47,7088600395175","-20,1931482216386","861,392709","-20.1931482216386,-47.7088600395175"
3358,350830,CABR�LIA PAULISTA,"-49,3324468331431","-22,4550869581335","533,083132","-22.4550869581335,-49.3324468331431"
3359,350840,CABRE�VA,"-47,1336583734349","-23,3126743947758","656,603099","-23.3126743947758,-47.1336583734349"
3360,350860,CACHOEIRA PAULISTA,"-45,0106304149283","-22,6647543761424","524,071658","-22.6647543761424,-45.0106304149283"
3361,350870,CACONDE,"-46,6468348789643","-21,5287380374975","804,719446","-21.5287380374975,-46.6468348789643"
3362,350880,CAFEL�NDIA,"-49,6003544059215","-21,8097052866096","441,67568","-21.8097052866096,-49.6003544059215"
3363,350890,CAIABU,"-51,2359531354811","-22,0123252565933","406,341113","-22.0123252565933,-51.2359531354811"
3364,350900,CAIEIRAS,"-46,7441014176654","-23,3621160547412","763,630966","-23.3621160547412,-46.7441014176654"
3365,350910,CAIU�,"-51,9868926967256","-21,8299102733969","317,48937","-21.8299102733969,-51.9868926967256"
3366,350920,CAJAMAR,"-46,8829201465695","-23,360971384728","867,050792","-23.360971384728,-46.8829201465695"
3367,350925,CAJATI,"-48,1049998090052","-24,726360972223","34,467098","-24.726360972223,-48.1049998090052"
3368,350930,CAJOBI,"-48,8101223647094","-20,8790925178629","544,679595","-20.8790925178629,-48.8101223647094"
3369,350940,CAJURU,"-47,304266116797","-21,2747175","784,289033","-21.2747175,-47.304266116797"
3370,350945,CAMPINA DO MONTE ALEGRE,"-48,4803990199383","-23,5840768383134","609,041639","-23.5840768383134,-48.4803990199383"
